Logging to ./data/ppo_2l/seed_3
---------------------------------
| rollout/           |          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.845        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 429          |
|    time_elapsed         | 20864        |
|    total_timesteps      | 3324750      |
| train/                  |              |
|    approx_kl            | 0.0015647103 |
|    clip_fraction        | 0.0383       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.965        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0265       |
|    n_updates            | 8560         |
|    policy_gradient_loss | -0.000853    |
|    std                  | 0.0547       |
|    value_loss           | 0.00255      |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.856        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.847        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 430          |
|    time_elapsed         | 20930        |
|    total_timesteps      | 3332500      |
| train/                  |              |
|    approx_kl            | 0.0015188553 |
|    clip_fraction        | 0.0351       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.966        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0283       |
|    n_updates            | 8580         |
|    policy_gradient_loss | -0.00225     |
|    std                  | 0.0547       |
|    value_loss           | 0.0024       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.843        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 431          |
|    time_elapsed         | 20977        |
|    total_timesteps      | 3340250      |
| train/                  |              |
|    approx_kl            | 0.0016906786 |
|    clip_fraction        | 0.0539       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.2        |
|    explained_variance   | 0.963        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0305       |
|    n_updates            | 8600         |
|    policy_gradient_loss | -0.00169     |
|    std                  | 0.0547       |
|    value_loss           | 0.00267      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.847        |
| time/                   |              |
|    fps                  | 159          |
|    iterations           | 432          |
|    time_elapsed         | 21023        |
|    total_timesteps      | 3348000      |
| train/                  |              |
|    approx_kl            | 0.0018603073 |
|    clip_fraction        | 0.0454       |
|    clip_range           | 0.1          |
