Logging to ./data/ppo_1l/seed_2
---------------------------------
| rollout/           |          |
|    policy_gradient_loss | -0.0346      |
|    std                  | 0.055        |
|    value_loss           | 0.00358      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.63         |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 111          |
|    time_elapsed         | 25118        |
|    total_timesteps      | 277500       |
| train/                  |              |
|    approx_kl            | 0.0077621536 |
|    clip_fraction        | 0.395        |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.8        |
|    explained_variance   | 0.892        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.0501       |
|    n_updates            | 2200         |
|    policy_gradient_loss | -0.0363      |
|    std                  | 0.055        |
|    value_loss           | 0.00366      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.63        |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 112         |
|    time_elapsed         | 25341       |
|    total_timesteps      | 280000      |
| train/                  |             |
|    approx_kl            | 0.007995187 |
|    clip_fraction        | 0.374       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.891       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0512      |
|    n_updates            | 2220        |
|    policy_gradient_loss | -0.0339     |
|    std                  | 0.055       |
|    value_loss           | 0.0037      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.634       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 113         |
|    time_elapsed         | 25566       |
|    total_timesteps      | 282500      |
| train/                  |             |
|    approx_kl            | 0.009136441 |
|    clip_fraction        | 0.408       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.894       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0456      |
|    n_updates            | 2240        |
|    policy_gradient_loss | -0.0361     |
|    std                  | 0.055       |
|    value_loss           | 0.00361     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.634       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 114         |
|    time_elapsed         | 25790       |
|    total_timesteps      | 285000      |
| train/                  |             |
|    approx_kl            | 0.008045768 |
|    clip_fraction        | 0.4         |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.8       |
|    explained_variance   | 0.896       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0489      |
|    n_updates            | 2260        |
|    policy_gradient_loss | -0.0361     |
|    std                  | 0.055       |
|    value_loss           | 0.00354     |
-----------------------------------------
-----------------------------------------
